"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"rho[4,9]",0.720831,1.0409,1.40543,1.061411060725,0.190283882537706,NA,0.0011195806971123,0.6,28886,0.0118163924250774,1.00362727869231
"rho[5,9]",0.753192,1.02355,1.30135,1.028184079725,0.140843626196736,NA,0.00072693618423175,0.5,37539,0.00123943595856399,1.00244586722731
"rho[1,10]",0.788396,1.00198,1.18799,0.997373171075,0.0984399913037796,NA,0.000520649855457267,0.5,35748,0.00810547962451491,1.00531596088076
"rho[2,10]",0.686938,0.9813505,1.17035,0.96216896765,0.11960637591816,NA,0.000692543297021217,0.6,29827,0.00801242825762042,1.00992362796204
"rho[3,10]",0.606836,0.9922945,1.29415,0.9796539598,0.167461277366787,NA,0.000878764035548554,0.5,36315,0.00995811358847724,1.01580866288519
"rho[4,10]",0.741191,1.05112,1.47055,1.08303712695,0.224329051507408,NA,0.00189603598930916,0.8,13998,0.0304808702853553,1.00299423755377
"rho[5,10]",0.751671,1.03127,1.31736,1.0402334047,0.149168313261451,NA,0.000769704591004651,0.5,37558,-0.00201040808715196,1.00188727094468
"rho[1,11]",0.780862,1.00031,1.19101,0.99389927665,0.100260528412804,NA,0.000511587217483659,0.5,38408,0.0122961149790609,1.00309470631056
"rho[2,11]",0.745694,0.9991365,1.19594,0.989814240325,0.109321878352352,NA,0.000567104478876332,0.5,37161,-0.00288355484734637,1.00312511974336
"rho[3,11]",0.674038,1.01351,1.29271,1.009910464625,0.150300746066687,NA,0.000754308713794409,0.5,39703,-0.0130845513540005,1.00444378180439
"rho[4,11]",0.682063,1.01912,1.34687,1.0212884381,0.166175648871884,NA,0.00082988296273548,0.5,40096,-0.00052166261835012,1.00533378094836
"rho[5,11]",0.706748,1.017935,1.27308,1.014342322275,0.137479240596573,NA,0.000690309592230318,0.5,39663,0.0105502225734366,1.0058622131422
"rho[1,12]",0.814575,1.014845,1.2147,1.01457470045,0.0984869606387659,NA,0.000524087069192407,0.5,35314,0.00808777711466306,1.00316244942236
"rho[2,12]",0.744977,1.002285,1.18915,0.994595052175,0.108435997677643,NA,0.000548522559036088,0.5,39080,0.00710906064233881,1.00107322130203
"rho[3,12]",0.71386,1.026485,1.33606,1.030500879025,0.153430313846105,NA,0.000785642506001633,0.5,38139,0.00233118050951828,1.00261043674293
"rho[4,12]",0.721325,1.03413,1.40585,1.045170802725,0.178276866995927,NA,0.000952973994459303,0.5,34997,0.018778834652774,1.00466843231832
"rho[5,12]",0.744657,1.02579,1.31305,1.026767379675,0.138959008301677,NA,0.000692184263362098,0.5,40302,-0.00268940468696531,1.00231591019044
"rho[1,13]",0.804532,1.01973,1.23021,1.022725714725,0.105812948400507,NA,0.000548944218898182,0.5,37155,2.80955835277421e-05,1.00222132104358
"rho[2,13]",0.779402,1.0087,1.18695,1.0031656183,0.0984279810949913,NA,0.000507758332593255,0.5,37577,0.00997107611103139,1.00159542079187
"rho[3,13]",0.732186,1.03587,1.35088,1.04489977715,0.157031492340852,NA,0.000826371132075935,0.5,36110,0.00160511504838359,1.0014063162064
"rho[4,13]",0.729454,1.04104,1.401,1.0532670755,0.174796398303006,NA,0.000918162700416798,0.5,36243,-4.73976760373483e-05,1.00295726354692
"rho[5,13]",0.760085,1.031735,1.30059,1.036214389,0.1367016629172,NA,0.00070300076827478,0.5,37813,0.00995432246566364,1.00193466027067
"rho[1,14]",0.776299,1.01051,1.20072,1.0081677101,0.10373076024398,NA,0.000533748335204361,0.5,37770,0.0093848012779119,1.0045729839645
"rho[2,14]",0.766376,0.9986795,1.17025,0.988750604975,0.0984842887191982,NA,0.000555697996959804,0.6,31409,0.00636549387395149,1.00472664977789
"rho[3,14]",0.696307,1.0136,1.28737,1.0116154981,0.144137094189436,NA,0.000736311052460872,0.5,38320,-0.00173235217183398,1.00396758014501
"rho[4,14]",0.720638,1.03146,1.37428,1.0394287803,0.166129414436681,NA,0.000830428774801762,0.5,40021,-0.00866250670141722,1.00362835670572
"rho[5,14]",0.734096,1.021395,1.28575,1.0202653936,0.132714432047233,NA,0.000638016223750529,0.5,43269,0.00426944948778283,1.00423944729986
"rho[1,15]",0.810697,1.0198,1.23727,1.023015683025,0.106282204440946,NA,0.000538416374319579,0.5,38966,0.00139383296896693,1.00199923843879
"rho[2,15]",0.783049,1.0048,1.17962,0.998229653575,0.0961282562668669,NA,0.000531234901649243,0.6,32744,0.00436232827700313,1.00560598849443
"rho[3,15]",0.65757,1.00376,1.27194,0.995213250375,0.148189554533838,NA,0.000766515078198071,0.5,37376,0.00940990567162174,1.0050095775268
"rho[4,15]",0.716065,1.039285,1.38058,1.051356797925,0.170827601669417,NA,0.000897950286374001,0.5,36192,0.00685264115100389,1.00320803707455
"rho[5,15]",0.745594,1.025525,1.28976,1.0262145178,0.136146494060877,NA,0.000686684633048365,0.5,39310,0.0120114568792227,1.00263950399738
"rho[1,16]",0.817909,1.02897,1.26329,1.0377747344,0.11611097358822,NA,0.000641988963451896,0.6,32711,0.00172475622051207,1.00223617758443
"rho[2,16]",0.7773,1.003155,1.17798,0.9948179646,0.0982555779285504,NA,0.000547015017678775,0.6,32264,0.0130216333823821,1.00380013178696
"rho[3,16]",0.649814,0.999132,1.26729,0.987094790575,0.149426542236101,NA,0.000813044217976425,0.5,33777,0.00615944277130627,1.00242620509387
"rho[4,16]",0.698986,1.032435,1.35655,1.039287805525,0.165260301974331,NA,0.000842042449134075,0.5,38518,0.00913792665852588,1.00358990238028
"rho[5,16]",0.760622,1.030805,1.30533,1.033988812675,0.135985771810698,NA,0.000679928859053488,0.5,40000,0.00884933828985498,1.00261765880139
"rho[1,17]",0.798592,1.02175,1.24612,1.0260614733,0.111539782545963,NA,0.000580347414766124,0.5,36939,0.000244962965953494,1.00460160362441
"rho[2,17]",0.789451,1.00746,1.17824,1.000997437775,0.0953202672447498,NA,0.000567826367184868,0.6,28180,0.00792732851032268,1.00287382871443
"rho[3,17]",0.684149,1.00835,1.2859,1.0015286241,0.145299130553445,NA,0.000811227013742183,0.6,32081,0.0149745769038055,1.00171195386565
"rho[4,17]",0.702038,1.03902,1.37417,1.05117057055,0.174538070938366,NA,0.000933450699175235,0.5,34962,0.0063707927078572,1.00377803090254
"rho[5,17]",0.735653,1.02276,1.28247,1.020693788675,0.131550739494892,NA,0.000665302808730331,0.5,39097,0.00916227933192014,1.0015299631971
"rho[1,18]",0.690759,0.9852295,1.17521,0.9699639947,0.117865839452428,NA,0.000750199892209044,0.6,24684,0.0153278328312465,1.00849728837339
"rho[2,18]",0.760629,0.9944255,1.16695,0.983379472075,0.0995600376235338,NA,0.000599244681908289,0.6,27603,0.0175937529255948,1.00230342529192
"rho[3,18]",0.640084,0.993445,1.27413,0.980511103725,0.151790956776777,NA,0.000959343099051511,0.6,25035,0.0122865415124955,1.00338445966625
"rho[4,18]",0.489828,0.9607055,1.25627,0.93092133505,0.187672346381657,NA,0.00135538581666357,0.7,19172,0.033765982187232,1.03982181912302
"rho[5,18]",0.733737,1.02311,1.28884,1.0241727453,0.137273743948563,NA,0.000727296914251165,0.5,35625,0.00765238564436591,1.00236738240004
"rho[1,19]",0.693972,0.988934,1.19913,0.97346414545,0.121771532628764,NA,0.000735527034300913,0.6,27409,0.01425285023053,1.0100765555209
"rho[2,19]",0.666381,0.97964,1.16984,0.956312540275,0.124735480556059,NA,0.000789518716571963,0.6,24961,0.00925822234636942,1.02023751405984
"rho[3,19]",0.68915,1.011745,1.29084,1.00562930455,0.145571949154087,NA,0.000748672204261106,0.5,37807,0.00462508136251286,1.0019405077426
"rho[4,19]",0.575337,0.9876945,1.29212,0.968489325225,0.1743905858667,NA,0.000954634767381295,0.5,33371,0.0104382524649855,1.0119827324812
"rho[5,19]",0.761812,1.0329,1.30325,1.03851030485,0.138333279018193,NA,0.000687949352249371,0.5,40433,-0.00232964764502165,1.00232644736258
"rho[1,20]",0.744471,1.00226,1.214,0.995344008025,0.112179941526494,NA,0.000577103829744137,0.5,37785,-0.00246300936984065,1.00289737157912
"rho[2,20]",0.671925,0.980625,1.17126,0.9575886042,0.123754249327744,NA,0.000731667407021119,0.6,28608,0.00929562685159814,1.02420546364221
"rho[3,20]",0.721286,1.02069,1.3084,1.020889888825,0.144897220853577,NA,0.000739595895852294,0.5,38382,-0.00277829556937429,1.00126328114163
"rho[4,20]",0.539132,0.9767635,1.26321,0.95282354375,0.175758661038144,NA,0.00100754148352869,0.6,30430,0.0178884367284827,1.00912261570252
"rho[5,20]",0.77601,1.034845,1.32074,1.044346421425,0.142325969803074,NA,0.000720663148572676,0.5,39004,0.00246487389067875,1.00209267127616
"rho[1,21]",0.752232,0.9996355,1.21217,0.992963475025,0.111788797236373,NA,0.000568598935063179,0.5,38653,0.00173261144094399,1.00275763041689
"rho[2,21]",0.630975,0.978721,1.17,0.95285563855,0.132361764342671,NA,0.000751549766797816,0.6,31018,0.0176594870536513,1.05069371962548
"rho[3,21]",0.677236,0.997947,1.2702,0.98816391525,0.143671896434677,NA,0.000749662076793949,0.5,36729,0.0104334496248477,1.00310301772194
"rho[4,21]",0.577796,0.986763,1.26965,0.9707344754,0.166308738313234,NA,0.000840990322324688,0.5,39106,0.0142594330808768,1.00558774511702
"rho[5,21]",0.704987,1.011935,1.27069,1.004922677975,0.136900142803578,NA,0.000725318388030035,0.5,35625,0.00116787971368175,1.03503054810516
"rho[1,22]",0.785114,1.01467,1.23675,1.016074000625,0.11150705284158,NA,0.000574937880609949,0.5,37615,0.00629056307481001,1.00235717785347
"rho[2,22]",0.698982,0.991438,1.18636,0.975233940725,0.118886650025174,NA,0.000669657222487015,0.6,31518,0.00591086910244865,1.02077457721954
"rho[3,22]",0.699485,1.01024,1.28508,1.005683597575,0.144606329965298,NA,0.000737714847251907,0.5,38424,-0.0010370264906632,1.00254008479283
"rho[4,22]",0.628458,1.000001,1.30314,0.991616478625,0.162595366549158,NA,0.000831394845044052,0.5,38247,0.00971512195168846,1.00501315799287
"rho[5,22]",0.732938,1.021845,1.28746,1.019683914175,0.134806933949466,NA,0.000681190662079399,0.5,39164,0.00564821725130874,1.01395280215587
"rho[1,23]",0.748055,1.00206,1.21174,0.997170890075,0.113397439478101,NA,0.000741131149459912,0.7,23411,0.0179598322475338,1.00311710491011
"rho[2,23]",0.695419,0.990006,1.18188,0.974708287375,0.117325911723422,NA,0.000818160516219227,0.7,20564,0.026380070737533,1.01391603645396
"rho[3,23]",0.558352,0.980158,1.24617,0.96206344795,0.167567359414923,NA,0.000998336823273352,0.6,28172,0.00561644854527125,1.00369971134384
"rho[4,23]",0.633725,1.00362,1.30704,0.9979856403,0.164248288683785,NA,0.000988575940851413,0.6,27605,0.020167638800037,1.00512950843442
"rho[5,23]",0.732462,1.022965,1.29356,1.024183003975,0.140605834953993,NA,0.000807848441479962,0.6,30293,0.0085368624298535,1.00761896218507
"rho[1,24]",0.786182,1.020575,1.27473,1.026573572075,0.123543936438919,NA,0.000684916225761347,0.6,32536,0.012946092169338,1.00222360525838
"rho[2,24]",0.609272,0.9774165,1.2008,0.951700989075,0.143037742447394,NA,0.000997471358856787,0.7,20564,0.0177749333899654,1.01701448234496
"rho[3,24]",0.624462,1.0000015,1.30874,0.99097428215,0.16657165315362,NA,0.000879770371202742,0.5,35848,5.08586698085649e-05,1.00241030764507
"rho[4,24]",0.580735,0.9978685,1.30303,0.98896964495,0.172694649920146,NA,0.000910985248222519,0.5,35936,0.00201540342384514,1.00544395146922
"rho[5,24]",0.752571,1.03445,1.33467,1.04338295685,0.149567246765045,NA,0.000777328376720513,0.5,37022,0.00815567313109179,1.00355025394916
"rho[1,25]",0.743757,1.02303,1.27691,1.029866512275,0.132859755125526,NA,0.00080534284705929,0.6,27216,0.0142404429372167,1.00341258369837
"rho[2,25]",0.602136,0.978603,1.19179,0.95249446425,0.143659304391902,NA,0.000992260918168075,0.7,20961,0.0194662010298099,1.00408061498396
"rho[3,25]",0.611229,0.9968935,1.29847,0.984411751625,0.164861159989109,NA,0.000901329585683547,0.5,33456,0.00533655204123398,1.00357165706599
"rho[4,25]",0.649072,1.01364,1.34296,1.010843909025,0.170121069267444,NA,0.000875527805066629,0.5,37755,-0.00151728003262274,1.00598915977411
"rho[5,25]",0.775405,1.04456,1.379,1.06157184695,0.162072285372643,NA,0.000885716462732435,0.5,33483,-0.000743818419546566,1.00457422431303
"rho[1,26]",0.674165,0.991264,1.21384,0.973633089875,0.129964738966883,NA,0.00081087731637393,0.6,25689,0.0153548259892848,1.01680262234551
"rho[2,26]",0.687945,0.992291,1.20195,0.975006495775,0.124750107876245,NA,0.000707323613850527,0.6,31106,0.00817409775614041,1.00397907740664
"rho[3,26]",0.633343,1.006665,1.28037,0.9970945729,0.156541160358031,NA,0.000796643956838003,0.5,38613,0.00423782397625595,1.00340184663906
"rho[4,26]",0.68967,1.01978,1.35823,1.019678403225,0.165080045845755,NA,0.000825400229228774,0.5,40000,-0.00545332620949829,1.00402263483068
"rho[5,26]",0.802328,1.04831,1.37341,1.0651851274,0.156496131451752,NA,0.000845932155197043,0.5,34224,0.00997864349289861,1.00234413895019
"rho[1,27]",0.683078,0.9922395,1.20699,0.976779704875,0.126720938492471,NA,0.000742208619556385,0.6,29150,0.00679359247483646,1.01121103575079
"rho[2,27]",0.725101,0.9978805,1.1964,0.984538529275,0.115423281093079,NA,0.000615247247162852,0.5,35196,0.00506558968673249,1.00357020081353
"rho[3,27]",0.672038,1.010145,1.29479,1.00331670195,0.152156240747516,NA,0.000770454786611847,0.5,39002,0.00356788999218041,1.00174389862065
"rho[4,27]",0.686165,1.020955,1.33956,1.022771960275,0.162197491995321,NA,0.000818508732990299,0.5,39268,0.00661410655037682,1.00565296481627
"rho[5,27]",0.802093,1.048025,1.37571,1.06614525425,0.157679724575944,NA,0.000919161634187876,0.6,29428,0.0163545215060157,1.0014930975167
"rho[1,28]",0.740917,1.00424,1.22503,0.996832109575,0.117964984970562,NA,0.000608335325568476,0.5,37603,0.00287766112330323,1.00756059661782
"rho[2,28]",0.757443,1.005765,1.20806,0.99599881585,0.109542604638755,NA,0.000569936309793606,0.5,36941,0.00713776135494966,1.00273768729875
"rho[3,28]",0.692106,1.016075,1.31433,1.012897618175,0.151761485737567,NA,0.000763707540258257,0.5,39488,-0.0023449621851957,1.00186552069403
"rho[4,28]",0.696569,1.02822,1.3563,1.033582353875,0.166906437110631,NA,0.000842237313134283,0.5,39271,-0.000595514018669125,1.00460553958471
